filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020709510	17.636544795934086	148.72808938425788	0.03014876686601097	0.02298225670933623	0.0531310235753472	0.12969029184038117	0.021318405118245173	0.007288929509882326	0.0286073346281275	351380294	283364.7437880557	1040881	33610.40476190477	9	17709	1268	3458	13	17132	860	17
2018020709520	17.7164278743977	148.966929041946	0.030049918450056837	0.023352938269164236	0.05340285671922107	0.1254868881335748	0.023253686978392592	0.007088144506688008	0.0303418314850806	349009038	283489.9421946867	1043839	33748.97976190476	9	17737	1284	3392	2	17143	866	33
2018020709530	17.79576062628207	149.20607707674404	0.03043489010309788	0.024130343412366802	0.05456523351546468	0.12598347025390286	0.024153927012636824	0.006284134274810904	0.030438061287447728	348211602	282940.3006663493	1038841	33685.90833333333	9	17729	1315	3368	6	17130	877	13
2018020709540	17.874540962090574	149.44553267541508	0.030781022078275273	0.024773159937696243	0.055554182015971516	0.1305200446816433	0.023408924652523776	0.0072924286759327	0.030701353328456474	347679810	282891.3579738804	1034879	33941.54047619048	10	17728	1350	3311	7	17129	880	32
2018020709550	17.952766798575258	149.68529499382143	0.030840381856853144	0.02567146460899243	0.056511846465845575	0.12778108859753676	0.02590046365027522	0.007925450517324075	0.033825914167599294	347703360	283152.69620579726	1031363	33790.99166666667	9	17736	1398	3256	2	17127	876	30
2018020709560	18.030436058892885	149.9253631568167	0.031043609468919285	0.026516931753531058	0.05756054122245034	0.12295611550121763	0.02499885849961189	0.009497283229076298	0.03449614172868819	347698706	282806.98135425115	1020356	34102.31785714286	9	17709	1422	3238	3	17122	893	31
2018020709570	18.10754667280489	150.1657362582059	0.03405266283904177	0.027321322510393983	0.06137398534943575	0.12177956828807321	0.02972355494631026	0.008590358693168838	0.0383139136394791	353977150	282846.9687144379	1022879	33915.85595238095	9	17737	1556	3076	6	17101	909	14
2018020709580	18.18409657686316	150.40641336059588	0.03387942981587804	0.02779152643040982	0.061670956246287864	0.12385275586644838	0.028977558389323095	0.0112893642305407	0.040266922619863796	357397592	283398.0647314038	1025973	33907.03095238095	9	17729	1551	3068	5	17102	927	17
2018020709590	18.260083714592657	150.64739349537209	0.03265417275270468	0.028098928032084768	0.060753100784789446	0.11454793501178222	0.027353747714808044	0.012020109689213894	0.03937385740402194	349376720	282662.09086232656	1027393	33877.68214285716	9	17729	1555	3098	3	17098	887	14
2018020710000	18.335506036671447	150.88867566259933	0.031044983041616122	0.026118386849206546	0.05716336989082267	0.11394414405476462	0.02417456871929624	0.011081914772078144	0.035256483491374384	357324526	282979.81500894355	1025217	33620.478571428575	9	17729	1402	3229	6	17095	892	31
2018020710010	18.41036150113415	151.13025883092965	0.029762493814943097	0.025977238990598714	0.055739732805541814	0.11345267020379829	0.025133665402367136	0.009025270758122744	0.03415893616048988	358802324	283355.7373653193	1039227	33382.71547619047	9	17729	1362	3269	1	17130	881	39
2018020710020	18.484648073546044	151.37214193755585	0.028698664027709056	0.02637308263236022	0.055071746660069275	0.11416815387666072	0.027275842375785266	0.008292404340376928	0.0355682467161622	355869394	283428.59144073294	1038371	33584.122619047615	9	17728	1309	3302	1	17130	907	34
2018020710030	18.558363727197523	151.61432388816166	0.02957161915114383	0.027694056030436287	0.057265675181580114	0.11745041230220638	0.025312407191647818	0.011628172617823772	0.03694057980947159	365629086	284147.0306514445	1037598	33890.478571428575	9	17693	1381	3269	3	17158	925	40
2018020710040	18.631506443310457	151.8568035568437	0.030820646119569254	0.026859759871271198	0.057680405990840455	0.11463577965723357	0.02477338630499806	0.012557937758293947	0.03733132406329201	357047594	282851.3524828113	1008786	34073.75119047619	9	17728	1402	3189	5	17104	914	44
2018020710050	18.704074211204375	152.09957978604325	0.0312399594671412	0.027680976743036503	0.0589209362101777	0.11673758163467247	0.027699123127511875	0.008677383997077091	0.036376507124588967	362605410	283516.45688656776	1007518	34075.12619047619	9	17729	1411	3163	3	17140	961	45
2018020710060	18.7760650285044	152.34265138654703	0.02882856153884191	0.02704841022598032	0.05587697176482223	0.1158150128738364	0.02756886501314436	0.008686707052234541	0.0362555720653789	362654408	283510.57021022594	1007322	34078.48095238095	9	17729	1297	3276	6	17129	948	52
2018020710070	18.847476901337792	152.5860171373806	0.029421945309795777	0.02761706967314444	0.057039014982940214	0.11430766180989196	0.027175154144781912	0.011007079241836035	0.03818223338661795	359588024	283408.13744808	1007099	33932.60714285714	9	17719	1343	3222	7	17128	948	70
2018020710080	18.918307844523845	152.8296757858268	0.03190068747217963	0.029353578317424207	0.06125426578960384	0.11896620081276638	0.029085176384573204	0.01313745201974045	0.04222262840431365	357080474	282884.2822040601	1007202	33799.640476190485	10	17718	1526	3077	7	17120	934	46
2018020710090	18.988555881765173	153.07362604736917	0.032617834709926304	0.027622533260794304	0.060240367970720604	0.12426682572820359	0.025070210288375916	0.01383656414822933	0.03890677443660524	363445408	283719.3447661027	1012323	33676.04880952381	10	17722	1441	3138	7	17120	978	22
2018020710100	19.058219045848706	153.31786660564782	0.02941249288207769	0.027233789705627492	0.05664628258770518	0.12157271059546829	0.02524560201050948	0.01085218185972127	0.03609778387023075	359070472	282992.2375305427	1012489	33629.51904761905	10	17749	1326	3224	4	17096	948	34
2018020710110	19.127295378847062	153.56239611244249	0.032878611571884826	0.026911935827288257	0.05979054739917308	0.11805762543467462	0.02804997830009822	0.009913428812901163	0.037963407112999385	364164320	283233.6119360633	1019519	33751.80833333333	9	17720	1427	3133	12	17088	967	35
2018020710120	19.195782932310525	153.80721318771128	0.03064128901319209	0.026483181941935004	0.05712447095512709	0.1129947703670657	0.024817351598173516	0.009520547945205479	0.03433789954337899	367273624	283578.2147057904	1024572	33505.80595238095	10	17720	1303	3257	5	17101	990	17
2018020710130	19.263679767461042	154.0523164194879	0.02900774694948395	0.026780189589881938	0.05578793653936589	0.10389062577539576	0.02524515393386545	0.010034207525655644	0.0352793614595211	367450142	283970.7219358054	1043882	33377.21904761905	10	17720	1284	3256	6	17100	954	73
2018020710140	19.33098395540519	154.29770436392346	0.02889229703656063	0.025552862019492407	0.05444515905605304	0.10933399356276306	0.021543862848805398	0.012082801386102498	0.0336266642349079	358796092	283429.23870830185	1033087	33515.37380952381	10	17720	1210	3331	5	17129	976	45
2018020710150	19.397693577317966	154.5433755453076	0.03242962449908475	0.026443378024043934	0.05887300252312869	0.11619779402652125	0.02725299828669332	0.010599657338663622	0.03785265562535694	355199114	283154.8478068276	1038237	33730.21547619048	10	17736	1398	3107	3	17131	969	72
