filename,altitude,relative_altitude,azimuth,thin_sky_cover,opaque_sky_cover,cloud_cover_fixed,cloud_cover_hybrid_mce,cloud_cover_hybrid_otsu,cloud_cover_hybrid_kmeans,thin_cloud_cover_TSI,opaque_cloud_cover_TSI,cloud_cover_TSI,energy,entropy,contrast,homogeneity,outside_c,outside_s,horizon_c,horizon_s,inner_c,inner_s,sun_c,sun_s
2018020708340,10.00384059012712,0.43811308254390574,131.28241923716934,0.0307587460245343,0.03805088596092685,0.06880963198546115,0,0,0,0.01951566298215842,0.01596110626977939,0.03547676925193781,,,,,101,20368,2584,3444,12,17102,409,0
2018020708350,10.119582208734723,0.4431819275389811,131.49729148356636,0.03125568285142753,0.03837061283869794,0.06962629569012548,0,0,0,0.022049048819619527,0.014393765757506304,0.03644281457712583,,,,,102,20367,2571,3431,22,17064,435,0
2018020708360,10.234941041653647,0.44823400863058266,131.71245367667524,0.02983380256107529,0.038870220688402506,0.0687040232494778,0,0,0,0.02138436855374742,0.014783405913362366,0.03616777446710979,,,,,92,20375,2541,3477,8,17103,448,0
2018020708370,10.349914946491925,0.45326923199374974,131.9279069083515,0.030083552810825538,0.038234492779947324,0.06831804559077287,0,0,0,0.021683819652967198,0.014715657734888945,0.03639947738785614,,,,,81,20386,2534,3483,15,17096,449,0
2018020708380,10.46450177776261,0.4582875036679789,132.14365225266883,0.03177845874475088,0.03808875269549427,0.06986721144024516,0,0,0,0.019995413895895438,0.01648704425590461,0.03648245815180005,,,,,86,20378,2554,3442,22,17094,479,0
2018020708390,10.578699386950252,0.46328872956013456,132.3596907657527,0.04572375138986589,0.09215094510880664,0.13787469649867254,0,0,0,0.03126646356827084,0.09125684311794215,0.12252330668621299,,,,,1285,19179,3754,2244,636,16487,484,0
2018020708400,10.692505622555288,0.4682728154463939,132.576023485553,0.03019578484085392,0.035980852560176045,0.06617663740102997,0,0,0,0.02070707070707071,0.00980257116620753,0.03050964187327824,,,,,53,20410,2415,3556,10,17130,505,0
2018020708410,10.805918330180385,0.47323966697602726,132.79265143170701,0.02845934055966257,0.0370538346410268,0.06551317520068937,0,0,0,0.022716842588343278,0.009958696649839376,0.03267553923818266,,,,,48,20382,2378,3631,17,17130,512,0
2018020708420,10.918935352564889,0.4781891896729078,133.0095756053491,0.029729239421288946,0.03621479432173795,0.0659440337430269,0,0,0,0.018989519069788775,0.011512969291103823,0.0305024883608926,,,,,48,20414,2400,3576,11,17136,513,0
2018020708430,11.031554529660863,0.48312128893884065,133.22679698890707,0.03020545149439884,0.03571590548324187,0.0659213569776407,0,0,0,0.0208199430722615,0.010100082637039758,0.030920025709301257,,,,,44,20419,2410,3565,10,17137,513,0
2018020708440,11.143773698702054,0.4880358700565839,133.4443165459243,0.028427524559293964,0.03566485922363137,0.06409238378292534,0,0,0,0.018969072164948454,0.009942726231386026,0.02891179839633448,,,,,39,20427,2304,3633,9,17131,534,0
2018020708450,11.255590694275881,0.4929328381930009,133.66213522093085,0.029278256922378575,0.034816159782115295,0.06409441670449387,0,0,0,0.020356234096692113,0.009536253811062972,0.029892487907755085,,,,,39,20425,2299,3644,16,17101,536,0
2018020708460,11.367003348371663,0.49781209840117263,133.88025393917238,0.028798727128082735,0.0349357881577452,0.06373451528582794,0,0,0,0.019773622949317202,0.00937127669324535,0.029144899642562554,,,,,40,20424,2267,3629,16,17071,548,0
2018020708470,11.478009490473987,0.5026735556244867,134.09867360646956,0.028980565973406067,0.03461757017842937,0.06359813615183543,0,0,0,0.0182447454674643,0.009053611130211556,0.027298356597675856,,,,,34,20434,2293,3624,11,17076,523,0
2018020708480,11.58860694761987,0.5075171146991405,134.31739510904714,0.02995794976701898,0.03416297306512104,0.06412092283214002,0,0,0,0.020204334081642003,0.00712420396756311,0.02732853804920511,,,,,31,20437,2278,3613,13,17074,549,0
2018020708490,11.698793544484507,0.5123426803578968,134.53641931332527,0.03002293734244771,0.035359843753548476,0.06538278109599618,0,0,0,0.02093881010744313,0.007972325949004605,0.028911136056447732,,,,,35,20433,2341,3565,24,17087,548,0
2018020708500,11.80856710344693,0.5171501572329587,134.75574706571157,0.029387050621125066,0.03588217927463493,0.06526922989576,0,0,0,0.01897820257168397,0.009236975406266473,0.028215177977950444,,,,,31,20437,2315,3564,21,17090,575,0
2018020708510,11.917925444671516,0.5219394498595401,134.9753791924675,0.028228828378715962,0.037358344877705355,0.06558717325642131,0,0,0,0.02275542505849429,0.009978437399642152,0.03273386245813644,,,,,31,20436,2306,3547,15,17096,602,0
2018020708520,12.026866386182595,0.5267104626791324,135.1953164994653,0.029409760861172304,0.038312174959689325,0.06772193582086163,0,0,0,0.023296915167095117,0.010053250091810503,0.03335016525890562,,,,,33,20402,2412,3500,20,17091,575,0
2018020708530,12.135387743951357,0.5314631000433108,135.4155597720102,0.02934163014103059,0.03906161288124815,0.06840324302227874,0,0,0,0.026405138793301215,0.011011699931176875,0.03741683872447809,,,,,33,20435,2432,3420,18,17093,602,0
