filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020110020	16.81277018279883	152.07841503851074	0.0	0.9597985749806723	0.9597985749806723	0.9993521962636353	0.5525695640351672	0.381695821626031	0.9342653856611982	6900408	149339.35290558627	9757106	43222.75431573552	22505	795	6033	122	16203	940	1200	61
2018020110030	16.884794495977065	152.3165082774486	0.0	0.9688250903696275	0.9688250903696275	0.9993731324571118	0.5531248581672945	0.39561112876140336	0.9487359869286979	6830638	148250.62967460917	10600409	42355.30966035766	22646	655	6063	91	16445	698	1215	46
2018020110040	16.956251891658123	152.5548787865562	0.0	0.9829435003448924	0.9829435003448924	0.9994773919769216	0.6074747291600562	0.3571914237795204	0.9646661529395766	6220092	147372.18781448324	11226893	40844.77974217952	22893	395	6108	38	16813	322	1211	61
2018020110050	17.027140476143448	152.79352542449638	0.0	0.9906983549674965	0.9906983549674965	0.9997073639765055	0.6062792069325348	0.3788621205934395	0.9851413275259743	6071168	147245.5121778439	11586686	40617.38071901384	23028	260	6133	13	16987	148	1248	24
2018020110060	17.097458364073315	153.03244702094156	0.0	0.9937697309276411	0.9937697309276411	0.9997700140082377	0.5942472460220318	0.3982048143614851	0.992452060383517	6380174	148715.9846171686	11003546	41359.125706723746	23097	194	6109	14	17073	54	1254	36
2018020110070	17.167203678597993	153.2716423764626	0.0	0.996211883384609	0.996211883384609	0.9997907030285271	0.585522435461186	0.4100539902908216	0.9955764257520077	6194904	148763.57497305836	11008200	40914.846002140905	23244	83	6070	11	17045	55	1241	32
2018020110080	17.23637455155357	153.51111026256618	0.0	0.9978652602498901	0.9978652602498901	0.9998953537044789	0.5664443537044599	0.4314686266503335	0.9979129803547934	6272802	149256.32445306907	11184014	40760.06225447173	23237	56	6093	4	17075	25	1274	17
2018020110090	17.304969123647368	153.75084942169553	0.0	0.9976566096162698	0.9976566096162698	0.9997279993304599	0.5658545438047275	0.43244408148450614	0.9982986252892336	6323082	149334.55005299882	11075526	41589.13895834844	23259	64	6059	8	17076	30	1288	10
2018020110100	17.372985544631884	153.9908585671712	0.0	0.9987864585512826	0.9987864585512826	0.9999372306147215	0.5361825688489633	0.4627966063245769	0.9989791751735402	6541106	149066.4553645309	11896424	41542.33452709153	23264	26	6072	9	17090	16	1310	7
2018020110110	17.440421973501333	154.231136383235	0.0	0.9986197088840556	0.9986197088840556	0.9999372594947298	0.4657683161589854	0.5335522590873061	0.9993205752462915	7498330	151125.6539577412	11526215	43464.32182970949	23267	22	6119	2	17124	10	1240	32
2018020110120	17.507276578649186	154.47168152503843	0.0	0.9994562489543249	0.9994562489543249	0.9999790864982433	0.443540160050781	0.556119788714833	0.999659948765614	7848306	153287.61810125053	11586320	43790.783239668744	23275	14	6101	1	17127	7	1287	4
2018020110130	17.573547538063565	154.71249261862798	0.0	0.9993305579381184	0.9993305579381184	0.9999790799355662	0.3210228558497398	0.6787282190540846	0.9997510749038244	7766198	153660.08754476425	11195561	43899.448091901664	23278	1	6106	4	17121	7	1264	20
2018020110140	17.639233039511286	154.95356826096338	0.0	0.9998117154811715	0.9998117154811715	1.0	0.19300233406603368	0.8069070225928527	0.9999093566588864	9041894	156346.78108375103	10534379	45382.92725974863	23313	1	6057	1	17116	2	1305	5
2018020110150	17.70433128071608	155.1949070199908	0.0	0.999937224047375	0.999937224047375	1.0	0.05089623603526026	0.9488771556119558	0.9997733916472161	9427424	158987.6283877862	11437105	46194.06716773734	23292	0	6079	1	17112	1	1303	1
2018020110160	17.76884046953593	155.43650743457292	0.0	0.9998953734122915	0.9998953734122915	1.0	0.022131110406378832	0.9778009332668871	0.9999320436732659	9135756	157886.39062188586	10903612	46319.50272182938	23327	0	6024	2	17113	0	1320	3
2018020110170	17.83275882415991	155.67836801456465	0.0	1.0	1.0	1.0	0.012237128353879623	0.9877402102973168	0.9999773386511964	9476548	158878.58910967782	11336778	46521.90738309043	23277	0	6081	0	17138	0	1351	0
2018020110180	17.89608457327533	155.92048724085922	0.0	0.9999791000480699	0.9999791000480699	1.0	0.019686110859112763	0.9802912092896671	0.9999773201487798	9852044	159749.46306749745	10205319	47288.85287508378	23312	0	6027	0	17138	0	1369	1
2018020110190	17.958815956265365	156.16286356540502	0.0	1.0	1.0	1.0	0.019851341551849165	0.9801033357505439	0.9999546773023931	9360794	159973.224121673	9571679	47762.714710788605	23310	0	6010	0	17129	0	1377	0
2018020110200	18.020951223387613	156.40549541122508	0.0	1.0	1.0	1.0	0.01214868540344515	0.9877833182230281	0.9999320036264733	10433004	163494.7288886844	9063392	49430.55777908756	23266	0	6054	0	17129	0	1377	0
2018020110210	18.082488635952885	156.64838117252313	0.0	0.9997908431114179	0.9997908431114179	1.0	0.007043369946778394	0.9929339825614313	0.9999773525082096	10807948	165580.55926325524	8622871	49635.345074680066	23313	0	5989	0	17115	0	1384	10
2018020110220	18.143426466514374	156.89151921467996	0.0	0.9999581616216555	0.9999581616216555	1.0	0.002452149036169198	0.9975251458801626	0.9999772949163318	9802560	160560.88965293465	9650236	48684.9712414617	23280	0	6060	1	17111	0	1350	1
2018020110230	18.203762999055584	157.1349078743252	0.0	1.0	1.0	1.0	0.0018610140256910717	0.9980935953883164	0.9999546094140075	11448672	164930.92538944338	8428232	49972.91881247714	23314	0	6010	0	17111	0	1368	0
2018020110240	18.263496529168975	157.3785454594591	0.0	1.0	1.0	1.0	0.0011102551320977024	0.9988897448679023	1.0	10048848	161370.67674119014	9217669	48785.59346552669	23300	0	6022	0	17105	0	1359	0
2018020110250	18.322625364238778	157.6224302494289	0.0	1.0	1.0	1.0	0.0009524889443247534	0.999024832747477	0.9999773216918018	10633828	164602.14799441298	9151516	48925.89439329042	23300	0	6006	0	17105	0	1375	0
2018020110260	18.381147823627593	157.8665604950585	0.0	0.9999790860608596	0.9999790860608596	1.0	0.0008629303297302207	0.9991370696702698	1.0	9600198	161450.76394831054	10561345	46256.57434566887	23305	0	6002	0	17135	1	1372	0
2018020110270	18.43906223886406	158.11093441873342	0.0	0.9999581686222836	0.9999581686222836	1.0	0.000725689404934688	0.9992743105950653	1.0	9441906	156534.38641134283	10162195	46529.82594255669	23314	0	5977	0	17126	1	1392	1
2018020110280	18.49636695382316	158.3555502144758	0.0	1.0	1.0	1.0	0.0012245731002108987	0.9987754268997892	1.0	9124670	157727.30871888014	9522591	46333.108290194454	23296	0	5996	0	17120	0	1388	0
2018020110290	18.55306032490501	158.60040604801446	0.0	1.0	1.0	1.0	0.001202168439676095	0.9987978315603239	1.0	8808386	156020.41423573394	11221564	44973.150287333156	23296	0	5980	0	17120	0	1404	0
2018020110300	18.60914072123003	158.8455000569311	0.0	0.9999582062105571	0.9999582062105571	0.9999582062105571	0.0015172445028193574	0.9984374646164995	0.9999547091193188	9232840	158538.49754941752	9976534	45995.365563629835	23303	0	5977	0	17143	2	1429	0
2018020110310	18.664606524808725	159.09083035070952	0.0	1.0	1.0	1.0	0.0015861146987515011	0.9984138853012485	1.0	8338632	155017.14111707377	10492359	44465.29188063846	23288	0	5975	0	17140	0	1437	0
2018020110320	18.71945613073626	159.33639501089382	0.0	0.9999581939799331	0.9999581939799331	1.0	0.0017686673771569806	0.9981859821772749	0.9999546495544319	8863110	159002.84940417288	9399905	46123.266909251215	23301	0	5962	0	17139	1	1436	1
2018020110330	18.7736879473698	159.58219209118192	0.0	0.999790904338735	0.999790904338735	1.0	0.002561603155532383	0.9974157277899939	0.9999773309455262	8380922	158766.08347073323	10265380	44940.03647565293	23304	0	5945	0	17123	2	1443	8
2018020110340	18.82730039650759	159.82821961753373	0.0	0.999916361735494	0.999916361735494	1.0	0.003853739260535443	0.9960329154670958	0.9998866547276313	7847660	157609.842525638	10779518	44334.507324362654	23286	0	6002	1	17123	2	1410	1
2018020110350	18.88029191357374	160.0744755883121	0.0	0.9999790847485986	0.9999790847485986	1.0	0.004508280283636528	0.9953331369928184	0.9998414172764549	7914752	158145.56915612254	10046710	43992.18632873217	23287	0	5988	0	17118	1	1418	0
2018020110360	18.932660947802447	160.32095797442946	0.0	0.9998535932401907	0.9998535932401907	1.0	0.00833654260018576	0.9915048818612238	0.9998414244614096	7150048	155664.43719878225	10213076	42729.968012721096	23322	0	5953	0	17114	5	1416	2
